date,demand,solar_generation
2018-01-01,646.1749732109338,0.0
2018-01-02,665.4404370464706,13.784047399014757
2018-01-03,788.3247867013519,13.397200752863444
2018-01-04,827.9024771191808,0.0
2018-01-05,755.2541658605898,0.0
2018-01-06,852.2198037602659,0.0
2018-01-07,900.6856597313027,0.0
2018-01-08,1025.067928672741,0.0
2018-01-09,987.4641397537478,0.0
2018-01-10,1051.5366632078546,11.319326801048092
2018-01-11,1043.55221907649,0.0
2018-01-12,928.7569950584768,15.117902997034072
2018-01-13,973.8664172275198,31.73035989328747
2018-01-14,795.9295329458582,23.246675049664432
2018-01-15,632.0496086692823,19.07767249757055
2018-01-16,573.6510047892386,0.0
2018-01-17,489.69575219858086,12.968048993501199
2018-01-18,541.931339321753,51.02187133043776
2018-01-19,428.98806342563427,0.0
2018-01-20,291.22489573470756,41.10654744463668
2018-01-21,336.4191973333235,11.799457182717724
2018-01-22,395.8841934386336,39.447927830097754
2018-01-23,424.5213093104282,36.1180537789421
2018-01-24,294.9386925395422,24.130800546431715
2018-01-25,169.8565541818611,41.390028373907086
2018-01-26,183.03533011470256,24.238973211814123
2018-01-27,72.60405024771887,1.1349016513090575
2018-01-28,166.12093107164367,35.84292184906623
2018-01-29,131.35196882726103,19.077654428969915
2018-01-30,30.537279922314433,19.974092361780293
2018-01-31,36.55967553835242,0.0
2018-02-01,182.98549258012076,0.0
2018-02-02,169.66979903256293,24.50657738698348
2018-02-03,59.96627257760955,15.57385008870798
2018-02-04,190.54320981004633,0.0
2018-02-05,47.83000734254742,37.070446737386845
2018-02-06,166.65175731191653,6.788577672898989
2018-02-07,0.0,9.192056157169137
2018-02-08,0.0,0.0
2018-02-09,0.0,9.526088805947783
2018-02-10,0.0,0.0
2018-02-11,0.0,26.514039730408047
2018-02-12,0.0,9.756455813042496
2018-02-13,0.0,29.14818571488509
2018-02-14,0.0,33.73057895062037
2018-02-15,0.0,0.0
2018-02-16,0.0,26.95349169551085
2018-02-17,0.0,0.0
2018-02-18,0.0,0.0
2018-02-19,0.0,0.16401010051235376
2018-02-20,0.0,32.44142231268639
2018-02-21,0.0,30.462473559457113
2018-02-22,0.0,35.140475229969525
2018-02-23,0.0,55.34347810471306
2018-02-24,0.0,0.0
2018-02-25,0.0,0.0
2018-02-26,0.0,0.0
2018-02-27,0.0,29.70349754963405
2018-02-28,0.0,27.14796285376132
2018-03-01,0.0,35.19052148252808
2018-03-02,0.0,17.314202839753975
2018-03-03,0.0,12.044107156196008
2018-03-04,0.0,40.31090438826039
2018-03-05,0.0,27.779822512078827
2018-03-06,0.0,0.0
2018-03-07,0.0,67.5728622691415
2018-03-08,0.0,50.473467646715335
2018-03-09,0.0,24.439512517070455
2018-03-10,0.0,17.294707529837776
2018-03-11,0.0,54.65433091603211
2018-03-12,0.0,23.72309996967899
2018-03-13,0.0,0.0
2018-03-14,0.0,17.271069177815164
2018-03-15,44.576076455289034,26.754316774412594
2018-03-16,0.0,6.352075385479342
2018-03-17,0.0,45.79037754588553
2018-03-18,0.0,25.734717333794137
2018-03-19,0.0,62.41476403984679
2018-03-20,0.0,63.26627773892784
2018-03-21,0.0,18.42529273920945
2018-03-22,0.0,39.517902144990046
2018-03-23,0.0,22.134602399687843
2018-03-24,0.0,8.16977029752874
2018-03-25,0.0,52.15356277526303
2018-03-26,0.0,13.214439974936703
2018-03-27,0.0,0.0
2018-03-28,0.0,52.64778221783468
2018-03-29,0.0,0.0
2018-03-30,0.0,0.0
2018-03-31,0.0,34.829099847623105
2018-04-01,0.0,20.848480419174663
2018-04-02,0.0,0.0
2018-04-03,0.0,46.68054451560006
2018-04-04,0.0,36.1558298496962
2018-04-05,0.0,46.62605690000713
2018-04-06,0.0,79.21617156629776
2018-04-07,0.0,3.3324925759551363
2018-04-08,0.0,20.962266892633032
2018-04-09,0.0,57.979711748538826
2018-04-10,0.0,25.055909105803366
2018-04-11,0.0,31.63303247996812
2018-04-12,0.0,15.721440821071791
2018-04-13,0.0,38.219701625507966
2018-04-14,0.0,23.830059663555772
2018-04-15,0.0,19.635810921064795
2018-04-16,0.0,51.55237114477055
2018-04-17,0.0,0.0
2018-04-18,0.0,23.871926514866054
2018-04-19,0.0,0.0
2018-04-20,0.0,28.760995501247283
2018-04-21,0.0,28.318015848751223
2018-04-22,0.0,33.081952738650976
2018-04-23,0.0,84.70431371504742
2018-04-24,0.0,12.094705339627037
2018-04-25,0.0,33.24530865367223
2018-04-26,0.0,27.921631819175868
2018-04-27,0.0,0.0
2018-04-28,0.0,7.353121102477025
2018-04-29,0.0,31.13630524166979
2018-04-30,0.0,30.574088365928375
2018-05-01,0.0,0.0
2018-05-02,0.0,5.062990976193401
2018-05-03,0.0,7.562817292313813
2018-05-04,0.0,37.07393309986298
2018-05-05,0.0,40.02258684550307
2018-05-06,14.038360955761338,0.0
2018-05-07,0.0,30.788465842988852
2018-05-08,0.0,32.31278896930367
2018-05-09,0.0,0.0
2018-05-10,0.0,15.794397466821703
2018-05-11,0.0,0.0
2018-05-12,0.0,22.652792433268235
2018-05-13,0.0,39.70123333257233
2018-05-14,0.0,6.423262239011489
2018-05-15,0.0,7.98187276593181
2018-05-16,0.0,31.919805266709815
2018-05-17,0.0,56.09569936504695
2018-05-18,0.0,63.96385894001711
2018-05-19,0.0,14.850762750026654
2018-05-20,0.0,58.03291711726732
2018-05-21,0.0,6.5614173316700715
2018-05-22,0.0,40.75502074297577
2018-05-23,0.0,44.00061534323509
2018-05-24,0.0,35.65258459809198
2018-05-25,0.0,50.58936473379359
2018-05-26,0.0,54.584881895229195
2018-05-27,0.0,28.642179348575667
2018-05-28,0.0,22.284358670136292
2018-05-29,0.0,52.03574431522841
2018-05-30,0.0,41.50308861778749
2018-05-31,0.0,44.34698588977128
2018-06-01,0.0,10.06632376757208
2018-06-02,0.0,64.0999523752942
2018-06-03,0.0,30.269099769008672
2018-06-04,0.0,81.4665737252839
2018-06-05,0.0,36.50408594946078
2018-06-06,0.0,6.805886669103258
2018-06-07,0.0,39.21095218007897
2018-06-08,0.0,0.0
2018-06-09,0.0,37.025118541809
2018-06-10,0.0,61.1592024013271
2018-06-11,0.0,29.73027099963468
2018-06-12,0.0,25.979556838792544
2018-06-13,0.0,72.52687824364592
2018-06-14,0.0,2.65673657735751
2018-06-15,0.0,25.907076645433662
2018-06-16,0.0,57.6918380792412
2018-06-17,49.61124672898827,63.52271953923824
2018-06-18,43.87666965608603,22.80434216313795
2018-06-19,0.0,49.11108250175818
2018-06-20,0.0,48.18634954707461
2018-06-21,0.0,28.80213484938299
2018-06-22,0.0,13.051633720058458
2018-06-23,0.0,87.31454246243524
2018-06-24,0.0,94.01649941748985
2018-06-25,0.0,24.612867598942152
2018-06-26,0.0,15.157916173701725
2018-06-27,56.60048554237508,58.262084888315364
2018-06-28,0.0,14.555380969473374
2018-06-29,234.2236149666536,65.22717522894601
2018-06-30,409.2460609582539,32.75021567730724
2018-07-01,249.34444008307136,70.5159951549816
2018-07-02,155.09710264948626,60.307461237027574
2018-07-03,237.71359463337657,20.859357685703756
2018-07-04,212.64854595704074,24.91148333837581
2018-07-05,263.57834771248423,9.670321376731554
2018-07-06,286.9341992017494,26.53656868193412
2018-07-07,274.8563919166418,0.0
2018-07-08,249.11005697599524,38.397713739269875
2018-07-09,82.81312483712809,79.52083126155415
2018-07-10,0.0,16.464306824747162
2018-07-11,151.03588789798553,13.355777994146536
2018-07-12,112.29091784845966,17.181605635846655
2018-07-13,0.0,60.230256322315405
2018-07-14,0.0,45.57855073146416
2018-07-15,2.287847127599612,42.52881496188255
2018-07-16,0.0,48.0009896455045
2018-07-17,40.69985777272766,10.395671140117841
2018-07-18,0.0,40.6230492784156
2018-07-19,0.0,69.76217301206815
2018-07-20,0.0,58.38158581615622
2018-07-21,0.0,71.5314317592358
2018-07-22,0.0,30.25123655953955
2018-07-23,167.4480584142625,105.08202087319181
2018-07-24,31.420280723645064,13.006567447483345
2018-07-25,0.0,42.40463214814827
2018-07-26,10.784207372630302,30.42637858445796
2018-07-27,0.0,30.10804589962379
2018-07-28,157.5050759921793,61.243040478368655
2018-07-29,499.478542881022,9.950617720305136
2018-07-30,556.3666966032995,41.513138412024844
2018-07-31,659.9385428688688,52.7452058690793
2018-08-01,730.3035334556631,32.46019914214753
2018-08-02,832.6137062046145,36.41390539017422
2018-08-03,814.368630350336,32.44102244789663
2018-08-04,779.5333715617936,57.91322132181249
2018-08-05,763.049096256809,0.0
2018-08-06,753.9489065033929,40.238427924708326
2018-08-07,731.3588784290629,27.478220949634878
2018-08-08,786.7932268227481,36.914977234255524
2018-08-09,920.3958696605217,55.24197696408027
2018-08-10,747.74713495765,13.920819229299681
2018-08-11,816.0328321633964,28.5424955448413
2018-08-12,640.6993138494379,18.154816375628727
2018-08-13,616.610372446217,15.560911438311086
2018-08-14,781.7915022065855,42.3684040940053
2018-08-15,697.3736927783006,16.61879951058628
2018-08-16,664.0672203052368,3.490587842763169
2018-08-17,486.43596152641976,23.450649562377677
2018-08-18,611.8083203682116,0.0
2018-08-19,550.7478893976229,0.0
2018-08-20,672.9944157839936,39.351879554365865
2018-08-21,580.451137310226,21.013649655304242
2018-08-22,419.3510944522608,75.18031073434693
2018-08-23,644.2446922456851,28.620403961444254
2018-08-24,809.6633861435921,34.8072263344384
2018-08-25,636.5164607153638,17.417661699371173
2018-08-26,643.6258110995659,56.5108381350831
2018-08-27,567.4319411922464,40.540644742162385
2018-08-28,702.7882050639138,60.17279357112747
2018-08-29,538.8214340670114,27.985876203698187
2018-08-30,599.4501067796805,30.90034509140078
2018-08-31,523.9791712251355,59.363386626247454
2018-09-01,647.2840287471629,39.57853136990266
2018-09-02,482.52506867005786,96.72668655675494
2018-09-03,526.0594780873025,44.48625640129546
2018-09-04,490.36824532775233,13.9191823711321
2018-09-05,433.4269139731882,27.614400881511145
2018-09-06,607.7342460536012,26.530877458960113
2018-09-07,599.1327529301733,68.2278792901086
2018-09-08,510.28150308898114,50.54922858324991
2018-09-09,537.078275530848,37.12511926144241
2018-09-10,892.6978904112207,58.901940452829606
2018-09-11,912.9712174817528,35.570013644339205
2018-09-12,752.1401088052676,43.73157353371508
2018-09-13,807.976247319137,61.24010787473704
2018-09-14,793.475572160923,41.16119557146506
2018-09-15,728.9084755973643,87.83086836561648
2018-09-16,775.1249593015297,31.6547589153268
2018-09-17,904.3713320587809,67.02879587869344
2018-09-18,837.0182709701427,79.67352079294521
2018-09-19,846.832074465153,49.92092398825498
