date,demand,solar_generation
2018-01-31,614.901424590337,24.731304706675363
2018-02-28,615.571598525806,41.48865297081228
2018-03-31,658.3195997759587,14.722034951505076
2018-04-30,702.6662201970194,44.879930894924286
2018-05-31,666.4549837611456,43.31852391038506
2018-06-30,680.9279632854253,43.86518117984034
2018-07-31,747.3829978899391,49.63352115202662
2018-08-31,732.3556258225506,36.19398476128693
2018-09-30,701.6203785757921,50.87016267545346
2018-10-31,735.2664134831455,55.84124028797621
2018-11-30,705.2484308751866,64.11138237016982
2018-12-31,702.2777335809002,48.23876019163977
2019-01-31,717.7011325442436,44.4341880212787
2019-02-28,644.5779239688032,44.442172605884075
2019-03-31,639.4348118253779,52.19631385056339
2019-04-30,661.5949429135894,44.440680449729754
2019-05-31,633.8984601639045,34.28074550678078
2019-06-30,658.5782983620269,38.144267597913476
2019-07-31,606.3641120759103,30.96027612098992
2019-08-31,575.8278826862178,33.46901543803059
2019-09-30,647.444233634617,17.082167677099072
2019-10-31,583.1908683282293,16.336390137631525
2019-11-30,580.179136925005,12.724272110980923
2019-12-31,525.734754859296,2.0936422257861853
2020-01-31,544.9727348307296,13.321604106929538
2020-02-29,560.2521395900427,11.787621565331618
2020-03-31,521.0109797391647,9.346082901544474
2020-04-30,568.5333731932399,7.802683533643244
2020-05-31,544.082455367544,0.0
2020-06-30,561.2223373708655,9.232813742608885
2020-07-31,562.6459049353681,12.322226810766654
2020-08-31,649.5727696853306,12.026280039480266
2020-09-30,609.1404282636069,20.542890597039726
2020-10-31,595.1689836164325,28.94560014245681
2020-11-30,670.2694382143908,44.55875147894498
2020-12-31,628.480342012966,36.42377464327706
2021-01-31,691.1602563380458,41.81718688338245
2021-02-28,645.6168054323117,44.02929841188772
2021-03-31,683.2541070479376,34.693997168909405
2021-04-30,746.3604920703289,53.04861249959607
2021-05-31,778.1495732497997,57.40836701591526
2021-06-30,774.4439451334491,78.58173015892221
2021-07-31,776.5574016636889,61.169639100792494
2021-08-31,778.8652730672131,66.6657785160138
2021-09-30,748.3819076461075,65.17757469325382
2021-10-31,772.863886686325,56.927182741127496
2021-11-30,779.2563749724596,73.7414640848802
2021-12-31,820.4094502200825,69.5387957162056
2022-01-31,791.8313482413539,67.86273526604577
2022-02-28,718.9555045547506,52.51451082956736
2022-03-31,769.7583617390185,66.72710109490596
2022-04-30,734.9727610205402,42.13855114787871
2022-05-31,711.4953462645448,53.19725019446811
2022-06-30,734.7454543236794,61.19622269269523
2022-07-31,731.7791072907098,33.27621571195655
2022-08-31,713.6550097995489,32.49881999294567
2022-09-30,646.3599055125022,33.77233811087519
2022-10-31,649.5412819236948,25.893134626330678
2022-11-30,657.9615716335697,15.16467383423591
2022-12-31,668.8240894164082,25.016332268067593
2023-01-31,619.3751466766333,14.90693531836209
2023-02-28,625.279269040525,25.52476619515541
2023-03-31,597.8203386042526,14.941422241608361
2023-04-30,598.4091911237392,34.106806203396744
2023-05-31,665.0431907238627,18.024848686684592
2023-06-30,690.6805874324073,23.63922330044707
2023-07-31,659.8876243586892,34.99364282193816
2023-08-31,706.6264019339148,23.10284672814656
2023-09-30,703.8737562466506,37.99028739742084
2023-10-31,691.7574637289082,50.43344742494001
2023-11-30,741.1223406043108,33.190050188583555
2023-12-31,796.1410969939791,51.38475393899227
